"Lat","Lon","Area_ha","S","N","min_DBH_cm","Tree_def","Notes","Numerical_ID","Plot_ID","Dataset","Ref_short","Ref_long","TREE_DENS","GPP","ET","ANN_T","WARM_T","ISO_T","MIN_P","P_SEAS","ALT_DIF","ISLAND","HABITAT","REALM","REALM_PK"
-2.13,-76.2,1,208,620,10,"trees and palms",NA,369,"JUY-01","CoelhodeSouza_Amazon","Coelho de Souza et al. 2016","Coelho de Souza et al. (2016) Evolutionary heritage influences Amazon tree ecology. Proc R Soc B 283: 20161587.",48590,30611,13039.5,25.6,26.1,86,604,16,39,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-12.56,-70.11,2,137,1112,10,"trees and palms",NA,370,"LAS-01","CoelhodeSouza_Amazon","Coelho de Souza et al. 2016","Coelho de Souza et al. (2016) Evolutionary heritage influences Amazon tree ecology. Proc R Soc B 283: 20161587.",38907,34581,13964.6669921875,25,25.8,74,377,46,72,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-12.57,-70.09,1,179,650,10,"trees and palms",NA,371,"LAS-02","CoelhodeSouza_Amazon","Coelho de Souza et al. 2016","Coelho de Souza et al. (2016) Evolutionary heritage influences Amazon tree ecology. Proc R Soc B 283: 20161587.",44800,34474,13856.6669921875,25,25.8,74,375,45,53,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-12.53,-70.08,2,280,1334,10,"trees and palms",NA,372,"LAS-03","CoelhodeSouza_Amazon","Coelho de Souza et al. 2016","Coelho de Souza et al. (2016) Evolutionary heritage influences Amazon tree ecology. Proc R Soc B 283: 20161587.",44688,33003,12958.5830078125,24.9,25.8,73,366,46,38,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
9.96,-75.16,0.1,29,54,10,"trees and palms",NA,373,"LCL-01","CoelhodeSouza_Amazon","Coelho de Souza et al. 2016","Coelho de Souza et al. (2016) Evolutionary heritage influences Amazon tree ecology. Proc R Soc B 283: 20161587.",16705,25033,10506.5830078125,27.1,27.6,77,117,52,140,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-14.58,-60.83,1,106,899,10,"trees and palms",NA,374,"LFB-01","CoelhodeSouza_Amazon","Coelho de Souza et al. 2016","Coelho de Souza et al. (2016) Evolutionary heritage influences Amazon tree ecology. Proc R Soc B 283: 20161587.",64257,26044,14523.3330078125,23.9,25,69,64,69,22,0,"Tropical and Subtropical Dry Broadleaf Forests","Neotropic","Neotropic"
-14.58,-60.83,1,91,828,10,"trees and palms",NA,375,"LFB-02","CoelhodeSouza_Amazon","Coelho de Souza et al. 2016","Coelho de Souza et al. (2016) Evolutionary heritage influences Amazon tree ecology. Proc R Soc B 283: 20161587.",64257,26044,14523.3330078125,23.9,25,69,64,69,22,0,"Tropical and Subtropical Dry Broadleaf Forests","Neotropic","Neotropic"
2.07,-67.08,0.1,38,88,10,"trees and palms",NA,376,"LJV-01","CoelhodeSouza_Amazon","Coelho de Souza et al. 2016","Coelho de Souza et al. (2016) Evolutionary heritage influences Amazon tree ecology. Proc R Soc B 283: 20161587.",33038,23293,10508.4169921875,26.2,26.6,92,602,26,22,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
4.27,-54.75,1,117,638,10,"trees and palms",NA,377,"LMS-01","CoelhodeSouza_Amazon","Coelho de Souza et al. 2016","Coelho de Souza et al. (2016) Evolutionary heritage influences Amazon tree ecology. Proc R Soc B 283: 20161587.",52361,24324,12187.8330078125,23.5,24.5,76,288,43,302,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
4.26,-54.74,1,105,494,10,"trees and palms",NA,378,"LMS-02","CoelhodeSouza_Amazon","Coelho de Souza et al. 2016","Coelho de Souza et al. (2016) Evolutionary heritage influences Amazon tree ecology. Proc R Soc B 283: 20161587.",57064,24675,12417.25,23.1,24.1,76,290,43,80,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
4.27,-54.74,1,117,601,10,"trees and palms",NA,379,"LMS-03","CoelhodeSouza_Amazon","Coelho de Souza et al. 2016","Coelho de Souza et al. (2016) Evolutionary heritage influences Amazon tree ecology. Proc R Soc B 283: 20161587.",56366,24789,12571.5830078125,22.9,23.9,75,290,43,80,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
4.25,-54.73,1,107,524,10,"trees and palms",NA,380,"LMS-04","CoelhodeSouza_Amazon","Coelho de Souza et al. 2016","Coelho de Souza et al. (2016) Evolutionary heritage influences Amazon tree ecology. Proc R Soc B 283: 20161587.",51769,24921,12433.1669921875,24,24.9,76,285,43,183,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
4.25,-54.73,1,24,981,10,"trees and palms",NA,381,"LMS-05","CoelhodeSouza_Amazon","Coelho de Souza et al. 2016","Coelho de Souza et al. (2016) Evolutionary heritage influences Amazon tree ecology. Proc R Soc B 283: 20161587.",51769,24921,12433.1669921875,24,24.9,76,285,43,183,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
4.26,-54.78,1,86,477,10,"trees and palms",NA,382,"LMS-06","CoelhodeSouza_Amazon","Coelho de Souza et al. 2016","Coelho de Souza et al. (2016) Evolutionary heritage influences Amazon tree ecology. Proc R Soc B 283: 20161587.",50879,25153,12688.0830078125,26,27,76,275,44,119,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
4.27,-54.78,1,85,476,10,"trees and palms",NA,383,"LMS-07","CoelhodeSouza_Amazon","Coelho de Souza et al. 2016","Coelho de Souza et al. (2016) Evolutionary heritage influences Amazon tree ecology. Proc R Soc B 283: 20161587.",49420,25947,12993.3330078125,26.2,27.1,76,273,44,140,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
4.27,-54.75,1,90,489,10,"trees and palms",NA,384,"LMS-08","CoelhodeSouza_Amazon","Coelho de Souza et al. 2016","Coelho de Souza et al. (2016) Evolutionary heritage influences Amazon tree ecology. Proc R Soc B 283: 20161587.",52361,24324,12187.8330078125,23.5,24.5,76,288,43,302,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-3.06,-69.99,1,275,874,10,"trees and palms",NA,385,"LOR-01","CoelhodeSouza_Amazon","Coelho de Souza et al. 2016","Coelho de Souza et al. (2016) Evolutionary heritage influences Amazon tree ecology. Proc R Soc B 283: 20161587.",50557,25597,10892.5830078125,25.8,26.1,86,497,20,23,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-3.06,-69.99,0.52,168,401,10,"trees and palms",NA,386,"LOR-02","CoelhodeSouza_Amazon","Coelho de Souza et al. 2016","Coelho de Souza et al. (2016) Evolutionary heritage influences Amazon tree ecology. Proc R Soc B 283: 20161587.",50557,25597,10892.5830078125,25.8,26.1,86,497,20,23,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-3.06,-69.99,0.48,178,413,10,"trees and palms",NA,387,"LOR-03","CoelhodeSouza_Amazon","Coelho de Souza et al. 2016","Coelho de Souza et al. (2016) Evolutionary heritage influences Amazon tree ecology. Proc R Soc B 283: 20161587.",50557,25597,10892.5830078125,25.8,26.1,86,497,20,23,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-14.4,-61.14,1,100,779,10,"trees and palms",NA,388,"LSL-01","CoelhodeSouza_Amazon","Coelho de Souza et al. 2016","Coelho de Souza et al. (2016) Evolutionary heritage influences Amazon tree ecology. Proc R Soc B 283: 20161587.",60032,26012,13901.9169921875,24.2,25.2,70,63,69,22,0,"Tropical and Subtropical Dry Broadleaf Forests","Neotropic","Neotropic"
-14.4,-61.14,1,97,810,10,"trees and palms",NA,389,"LSL-02","CoelhodeSouza_Amazon","Coelho de Souza et al. 2016","Coelho de Souza et al. (2016) Evolutionary heritage influences Amazon tree ecology. Proc R Soc B 283: 20161587.",60032,26012,13901.9169921875,24.2,25.2,70,63,69,22,0,"Tropical and Subtropical Dry Broadleaf Forests","Neotropic","Neotropic"
4.91,-74.83,0.1,20,96,10,"trees and palms",NA,390,"LST-01","CoelhodeSouza_Amazon","Coelho de Souza et al. 2016","Coelho de Souza et al. (2016) Evolutionary heritage influences Amazon tree ecology. Proc R Soc B 283: 20161587.",40267,27702,13074.75,27,27.3,85,200,45,130,0,"Tropical and Subtropical Dry Broadleaf Forests","Neotropic","Neotropic"
1.9,-67.03,0.1,24,65,10,"trees and palms",NA,391,"MAJ-01","CoelhodeSouza_Amazon","Coelho de Souza et al. 2016","Coelho de Souza et al. (2016) Evolutionary heritage influences Amazon tree ecology. Proc R Soc B 283: 20161587.",33067,23410,10600.1669921875,26.2,26.6,93,640,23,27,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
1.9,-67.05,0.1,45,105,10,"trees and palms",NA,392,"MAJ-02","CoelhodeSouza_Amazon","Coelho de Souza et al. 2016","Coelho de Souza et al. (2016) Evolutionary heritage influences Amazon tree ecology. Proc R Soc B 283: 20161587.",33005,23896,10813.4169921875,26.2,26.6,93,645,23,31,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
7.55,-76.08,0.1,45,77,10,"trees and palms",NA,393,"MAS-01","CoelhodeSouza_Amazon","Coelho de Souza et al. 2016","Coelho de Souza et al. (2016) Evolutionary heritage influences Amazon tree ecology. Proc R Soc B 283: 20161587.",43319,24800,9766.5,26.4,26.9,85,241,45,38,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-10.07,-65.89,1,160,548,10,"trees and palms",NA,394,"MBT-01","CoelhodeSouza_Amazon","Coelho de Souza et al. 2016","Coelho de Souza et al. (2016) Evolutionary heritage influences Amazon tree ecology. Proc R Soc B 283: 20161587.",39969,26029,12977.6669921875,26.4,27.2,73,54,66,37,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-10.05,-65.89,1,152,505,10,"trees and palms",NA,395,"MBT-02","CoelhodeSouza_Amazon","Coelho de Souza et al. 2016","Coelho de Souza et al. (2016) Evolutionary heritage influences Amazon tree ecology. Proc R Soc B 283: 20161587.",39849,25285,12527.9169921875,26.3,27.1,73,54,66,29,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-10.31,-65.55,1,155,560,10,"trees and palms",NA,396,"MBT-04","CoelhodeSouza_Amazon","Coelho de Souza et al. 2016","Coelho de Souza et al. (2016) Evolutionary heritage influences Amazon tree ecology. Proc R Soc B 283: 20161587.",40237,25281,12696.9169921875,26.3,27.1,72,57,65,32,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-10.03,-65.63,1,204,567,10,"trees and palms",NA,397,"MBT-05","CoelhodeSouza_Amazon","Coelho de Souza et al. 2016","Coelho de Souza et al. (2016) Evolutionary heritage influences Amazon tree ecology. Proc R Soc B 283: 20161587.",39820,25815,12906.9169921875,26.4,27.1,73,53,66,25,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-10.04,-65.64,1,180,541,10,"trees and palms",NA,398,"MBT-06","CoelhodeSouza_Amazon","Coelho de Souza et al. 2016","Coelho de Souza et al. (2016) Evolutionary heritage influences Amazon tree ecology. Proc R Soc B 283: 20161587.",39028,25457,12642.5,26.4,27.1,73,54,66,19,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-9.91,-65.74,1,157,548,10,"trees and palms",NA,399,"MBT-07","CoelhodeSouza_Amazon","Coelho de Souza et al. 2016","Coelho de Souza et al. (2016) Evolutionary heritage influences Amazon tree ecology. Proc R Soc B 283: 20161587.",40417,25987,13014.3330078125,26.4,27.1,73,50,68,24,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-9.94,-65.75,1,157,513,10,"trees and palms",NA,400,"MBT-08","CoelhodeSouza_Amazon","Coelho de Souza et al. 2016","Coelho de Souza et al. (2016) Evolutionary heritage influences Amazon tree ecology. Proc R Soc B 283: 20161587.",40896,25699,12885.75,26.4,27.1,74,50,67,26,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-1.44,-48.41,2,137,856,10,"trees and palms",NA,401,"MCB-01","CoelhodeSouza_Amazon","Coelho de Souza et al. 2016","Coelho de Souza et al. (2016) Evolutionary heritage influences Amazon tree ecology. Proc R Soc B 283: 20161587.",44199,23179,12771.75,26.8,27.1,89,289,51,34,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-8.57,-72.9,1,205,921,10,"trees and palms",NA,402,"MIN-01","CoelhodeSouza_Amazon","Coelho de Souza et al. 2016","Coelho de Souza et al. (2016) Evolutionary heritage influences Amazon tree ecology. Proc R Soc B 283: 20161587.",41118,32997,13040.0830078125,25.8,26.3,76,152,50,25,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-11.89,-71.41,2.25,261,2100,10,"trees and palms",NA,403,"MNU-01","CoelhodeSouza_Amazon","Coelho de Souza et al. 2016","Coelho de Souza et al. (2016) Evolutionary heritage influences Amazon tree ecology. Proc R Soc B 283: 20161587.",36734,34703,15147.6669921875,25.2,25.8,78,261,45,34,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-11.9,-71.4,2,308,2168,10,"trees and palms",NA,404,"MNU-03","CoelhodeSouza_Amazon","Coelho de Souza et al. 2016","Coelho de Souza et al. (2016) Evolutionary heritage influences Amazon tree ecology. Proc R Soc B 283: 20161587.",36757,35012,15565,25.2,25.8,78,264,45,43,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-11.9,-71.4,2,339,1792,10,"trees and palms",NA,405,"MNU-04","CoelhodeSouza_Amazon","Coelho de Souza et al. 2016","Coelho de Souza et al. (2016) Evolutionary heritage influences Amazon tree ecology. Proc R Soc B 283: 20161587.",36757,35012,15565,25.2,25.8,78,264,45,43,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-11.88,-71.41,2,219,1739,10,"trees and palms",NA,406,"MNU-05","CoelhodeSouza_Amazon","Coelho de Souza et al. 2016","Coelho de Souza et al. (2016) Evolutionary heritage influences Amazon tree ecology. Proc R Soc B 283: 20161587.",38949,33692,14278.75,25.2,25.8,78,260,45,28,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-11.89,-71.4,2.25,216,1707,10,"trees and palms",NA,407,"MNU-06","CoelhodeSouza_Amazon","Coelho de Souza et al. 2016","Coelho de Souza et al. (2016) Evolutionary heritage influences Amazon tree ecology. Proc R Soc B 283: 20161587.",34994,34334,14741.25,25.2,25.8,78,262,45,37,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-12,-71.24,2,199,1517,10,"trees and palms",NA,408,"MNU-08","CoelhodeSouza_Amazon","Coelho de Souza et al. 2016","Coelho de Souza et al. (2016) Evolutionary heritage influences Amazon tree ecology. Proc R Soc B 283: 20161587.",17416,34283,14925.9169921875,25.1,25.8,77,286,44,28,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-12.04,-71.21,2,183,1800,10,"trees and palms",NA,409,"MNU-09","CoelhodeSouza_Amazon","Coelho de Souza et al. 2016","Coelho de Souza et al. (2016) Evolutionary heritage influences Amazon tree ecology. Proc R Soc B 283: 20161587.",42514,34319,15177.75,25.1,25.8,77,292,44,35,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-11.85,-71.31,0.1,55,73,10,"trees and palms",NA,410,"MNU-10","CoelhodeSouza_Amazon","Coelho de Souza et al. 2016","Coelho de Souza et al. (2016) Evolutionary heritage influences Amazon tree ecology. Proc R Soc B 283: 20161587.",43486,34943,15262.1669921875,25,25.6,77,262,45,43,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-5.73,-49.05,2,153,1199,10,"trees and palms",NA,411,"MRB-01","CoelhodeSouza_Amazon","Coelho de Souza et al. 2016","Coelho de Souza et al. (2016) Evolutionary heritage influences Amazon tree ecology. Proc R Soc B 283: 20161587.",29531,24764,12412.4169921875,26.7,27.1,78,74,73,40,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-5.72,-49.03,2,152,1201,10,"trees and palms",NA,412,"MRB-02","CoelhodeSouza_Amazon","Coelho de Souza et al. 2016","Coelho de Souza et al. (2016) Evolutionary heritage influences Amazon tree ecology. Proc R Soc B 283: 20161587.",35253,16474,17465.333984375,26.6,27,78,74,73,43,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-5.7,-49,2,138,1147,10,"trees and palms",NA,413,"MRB-03","CoelhodeSouza_Amazon","Coelho de Souza et al. 2016","Coelho de Souza et al. (2016) Evolutionary heritage influences Amazon tree ecology. Proc R Soc B 283: 20161587.",27372,NA,NA,26.5,26.9,79,73,73,38,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-3.78,-73.5,1,253,894,10,"trees and palms",NA,414,"MSH-01","CoelhodeSouza_Amazon","Coelho de Souza et al. 2016","Coelho de Souza et al. (2016) Evolutionary heritage influences Amazon tree ecology. Proc R Soc B 283: 20161587.",47485,26443,12531.9169921875,26.4,26.9,85,555,16,19,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-3.78,-73.5,0.1,60,83,10,"trees and palms",NA,415,"MSH-10","CoelhodeSouza_Amazon","Coelho de Souza et al. 2016","Coelho de Souza et al. (2016) Evolutionary heritage influences Amazon tree ecology. Proc R Soc B 283: 20161587.",47485,26443,12531.9169921875,26.4,26.9,85,555,16,19,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-3.78,-73.5,0.1,45,67,10,"trees and palms",NA,416,"MSH-11","CoelhodeSouza_Amazon","Coelho de Souza et al. 2016","Coelho de Souza et al. (2016) Evolutionary heritage influences Amazon tree ecology. Proc R Soc B 283: 20161587.",47485,26443,12531.9169921875,26.4,26.9,85,555,16,19,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-3.78,-73.5,0.1,39,67,10,"trees and palms",NA,417,"MSH-12","CoelhodeSouza_Amazon","Coelho de Souza et al. 2016","Coelho de Souza et al. (2016) Evolutionary heritage influences Amazon tree ecology. Proc R Soc B 283: 20161587.",47485,26443,12531.9169921875,26.4,26.9,85,555,16,19,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-8.88,-72.79,1,171,734,10,"trees and palms",NA,418,"MTH-01","CoelhodeSouza_Amazon","Coelho de Souza et al. 2016","Coelho de Souza et al. (2016) Evolutionary heritage influences Amazon tree ecology. Proc R Soc B 283: 20161587.",38456,33471,13131.9169921875,25.8,26.3,76,129,52,59,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-15.01,-61.13,1,79,567,10,"trees and palms",NA,419,"MVE-01","CoelhodeSouza_Amazon","Coelho de Souza et al. 2016","Coelho de Souza et al. (2016) Evolutionary heritage influences Amazon tree ecology. Proc R Soc B 283: 20161587.",39414,16005,9348.9169921875,24.4,25.6,69,64,68,20,0,"Tropical and Subtropical Dry Broadleaf Forests","Neotropic","Neotropic"
-14.64,-61.16,1,58,566,10,"trees and palms",NA,420,"NCR-01","CoelhodeSouza_Amazon","Coelho de Souza et al. 2016","Coelho de Souza et al. (2016) Evolutionary heritage influences Amazon tree ecology. Proc R Soc B 283: 20161587.",36320,26300,14053.75,24.3,25.4,70,65,68,12,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-14.71,-61.15,1,65,590,10,"trees and palms",NA,421,"NCR-02","CoelhodeSouza_Amazon","Coelho de Souza et al. 2016","Coelho de Souza et al. (2016) Evolutionary heritage influences Amazon tree ecology. Proc R Soc B 283: 20161587.",49641,16376,9740.75,24.4,25.5,69,65,68,23,0,"Tropical and Subtropical Dry Broadleaf Forests","Neotropic","Neotropic"
0.83,-66.18,0.1,26,62,10,"trees and palms",NA,422,"NEB-01","CoelhodeSouza_Amazon","Coelho de Souza et al. 2016","Coelho de Souza et al. (2016) Evolutionary heritage influences Amazon tree ecology. Proc R Soc B 283: 20161587.",44512,24939,11330.0830078125,26.7,27,90,655,19,22,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
0.83,-66.18,0.1,24,59,10,"trees and palms",NA,423,"NEB-02","CoelhodeSouza_Amazon","Coelho de Souza et al. 2016","Coelho de Souza et al. (2016) Evolutionary heritage influences Amazon tree ecology. Proc R Soc B 283: 20161587.",44512,24939,11330.0830078125,26.7,27,90,655,19,22,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
